Link,Date,Title,Text
https://www.ifa.ie/markets-and-prices/beef-price-cuts-must-stop-2/,2017-08-17,Beef Price Cuts Must Stop,"IFA President Joe Healy said beef price cuts at the meat factories must stop as they are squeezing out any chance of profit for farmers grazing cattle this year.
He said €90 per head had been knocked off cattle prices over the last few weeks and this is costing farmers over €2m per week.
Joe Healy warned the factories that they need to act responsibility as the price cuts are very damaging and eroding confidence at farm level. He pointed out average beef farm incomes are only €16,853 in 2016, including direct payments.
He said the factory price cuts are not justified based on market returns, pointing out that cattle prices in our main market in the UK are equivalent to €4.42/kg.
In addition, he said there is no beef in stock. EU and international markets are stronger than last year and hide and offal returns are also higher. Last year, there was a serious overhang of beef from the cull in the EU dairy sector, which is not the case this year. Cattle numbers will be tighter than originally forecast due to the higher kill earlier this year, increased live exports and lower carcase weights."
https://www.ifa.ie/markets-and-prices/ifa-demands-minister-creed-intervene-on-beef-prices/,2017-08-21,IFA Demands Minister Creed Intervene on Beef Prices,"IFA President Joe Healy said the Minister for Agriculture Michael Creed can no longer ignore the major cuts in cattle prices at the meat factories that have left beef farmers facing losses this year.
He said cattle prices have been cut by more than €100 per head in the last month, eroding any chance of profit for farmers selling cattle over the peak autumn months.
Joe Healy said Minister Creed and the Department of Agriculture have worked hard and made considerable progress on market access issues and he cannot allow the factories to undermine the value of this work with unjustified beef price cuts.
He said the Minister has to insist that there is competition in the trade and market returns are fairly passed back to farmers. In addition, he must ensure that market access delivers real price gains and stability to farmers.
The IFA President said market demand for beef remains strong. He said cattle prices in our main export market in the UK are the equivalent of €4.42/kg including VAT, as reported by the ADHB and price increases in the UK market, have outpaced the changes to the Sterling exchange rate over the last two months. He said EU cattle prices are showing signs of improving which would be expected at this time of year as the schools prepare to return. In addition, he said there is no overhang of stock as was the case from the EU dairy cow cull this time last year and the demand for manufacturing beef is very buoyant."
https://www.ifa.ie/markets-and-prices/ifa-seeks-urgent-meeting-with-minister-creed-on-beef-price-cuts/,2017-08-24,IFA Seeks Urgent Meeting with Minister Creed on Beef Price Cuts,"IFA President Joe Healy has written to the Minister for Agriculture Michael Creed seeking an urgent meeting to address the serious situation for livestock farmers resulting from the severe factory price cuts over recent weeks.
He said cattle prices have been cut by over €100 per head in the last month, eroding any chance of profit for farmers selling cattle over the peak autumn months.
Joe Healy said Minister Creed and the Department of Agriculture have worked hard and made considerable progress on market access issues and interaction with UK retailers, and the Minister cannot allow the factories to undermine the value of this work with opportunistic beef price cuts. He said the Minister must insist that there is competition in the trade and market returns are fairly passed back to farmers. In addition, he must ensure that market access delivers real price gains and stability back to farmers.
The IFA President warned that the factories were undermining confidence in the trade at a critical time, and using the uncertainty around Brexit and the weakness of Sterling to cut beef prices.
He said market demand for beef remains strong. Cattle prices in our main export market in the UK are the equivalent of €4.42/kg including VAT, as reported by the ADHB and price increases in the UK market have outpaced the changes to the Sterling exchange rate over the last number of months. EU cattle prices are showing signs of improving, which would be expected at this time of year as the schools prepare to return.
In addition, Joe Healy said there is no overhang of stock as was the case from the EU dairy cow cull this time last year and the demand for manufacturing beef is very buoyant."
https://www.ifa.ie/markets-and-prices/ifa-meets-meat-industry-ireland-on-beef-prices/,2017-08-31,IFA Meets Meat Industry Ireland on Beef Prices,"IFA President Joe Healy and National Livestock Chairman Angus Woods met with the Chairman and senior officials from Meat Industry Ireland (MII), representing the meat factories in Portlaoise this week, where the factory price cuts was the major item on the agenda.
Joe Healy said IFA made it abundantly clear to the meat factory representatives that anger is rising among farmers over the speed and severity of the beef price cuts over the last month.
Joe Healy said IFA made it very clear to the factory representatives that the cattle price cuts must stop. He said the €100 per head cut in cattle prices had gone too far and it is essential that stability and confidence is restored at farm level.
The IFA President said the meat factories need to invest in their farmer suppliers at this time of uncertainty in the market with currency fluctuations.
Angus Woods told MII that cattle farmers are under savage income pressure from the price cuts. He said the negative message from the factories to farmers was overdone and it was time for stability to be restored."
https://www.ifa.ie/policy-areas/ifa-demands-urgent-government-action-plan-on-sterling-exchange-rate-crisis/,2017-09-01,IFA Demands Urgent Government Action Plan on Sterling Exchange Rate Crisis,"Speaking at the farmers’ information meeting in Mullingar this evening, IFA President Joe Healy said the cattle price cuts of over €100 per head in the last month were inflicting severe financial damage on the low income livestock sector and eroding confidence in the trade.
The farmers’ information was organised by Fine Gael TD for Westmeath Peter Burke and took place on the beef and sheep farm of Paddy Donnelly at Balrath, Mullingar. Guest speakers were the Minister for Agriculture Michael Creed and the IFA President Joe Healy.
Joe Healy said the severe impact of the Brexit sterling exchange rate crisis on the incomes of beef farmers and mushroom growers can no longer be brushed aside and he called on Minister Creed to mount an urgent and decisive Government action plan at national and EU level to deal with the crisis. He said in recent days the sterling problem was also being used to pull back lamb prices.
“Sterling has been falling since April, when the UK the general election was called, when it was at 85p:€1. The decline has accelerated in recent weeks, with sterling falling to 93p:€1 by the end of August.”
The IFA President said it is imperative that the Government now seeks EU support for farm level measures that will counteract the price drops, which are arising directly from the sterling depreciation, independent of other normal market forces.
Joe Healy said Minister Creed must pursue the following funding in Brussels as part of a Government action plan.
Demand that the CAP Crisis Reserve fund be used to provide direct support to farmers. The crisis reserve is intended to provide additional support for the agricultural sector in the case of major crises affecting agricultural production or distribution.
Secure direct support at EU level for affected producers through CAP Market Support measures, with support sought under Article 221 of the Single CMO, which provides the Commission with the authority to deal with Specific Problems
Request an increase in EU State Aid De Minimis limits to target support at the mushroom sector.
In addition, at national level in Budget 2018, the Government must provide funding support to the primary agriculture sector through:
Increased funding support to increase payments for the Areas of Natural Constraint to €230m.
Additional support for the Beef Data and Genomics Programme of €25m for a bolt on welfare element worth €50 per suckler cow.
Funding of an additional €5m for the Sheep Welfare Scheme to provide a €5 per ewe top up for hill and lowland producers who undertake additional environmental measures.
Delivery of low-cost loans which will be available to all sectors of farming, including the mushroom sector
Increased funding for the TAMS farm investment programme and the Scheme of investment aid for commercial horticulture"
https://www.ifa.ie/farm-sectors/ifa-demands-urgent-action-from-minister-creed-as-brexit-crisis-hits/,2017-09-08,IFA Demands Urgent Action from Minister Creed as Brexit Crisis Hits,"IFA President Joe Healy said there is rising anger among cattle farmers over the severe beef price cuts.
He said, “Farmers are being thrown overboard on cattle prices and Agriculture Minister Michael Creed is allowing a combination of the Brexit exchange rate crisis and opportunism by the factories to push all the price cuts down on top of farmers”.
Joe Healy said IFA will meet Minister Creed next week. Farmers will be expecting urgent action from him to halt the factory price slide and restore some confidence to the trade as we head into the peak autumn kill.
As part of IFA’s campaign, County Chairmen, Livestock Representatives along with feeders will be meeting with factory management at local level around the country to highlight the anger at the price cuts and demand that confidence be restored in the trade.
IFA National Livestock Chairman Angus Woods said based on the sterling depreciation, Irish beef farmers are losing close to €2m per week. Since April, the UK beef market is up 7%. As our most important market, this should be good news. The problem is that sterling is down 8% in the same time period. When the UK election was called, Sterling was at 85p:€1. It had been at, or close to that level, in previous months. Today it’s 92p:€1. The impact on the price of beef is about 15c/kg.
IFA will be demanding delivery from Minister Creed on the following issues to alleviate the income crisis at livestock farm level. The Minister must:
Call in the factories and insist that they stop the price cuts and restore confidence to the livestock trade;
Demand that the CAP Crisis Reserve fund and Market Support measures be used to provide direct support to farmers in response to the Brexit exchange rate crisis;
In Budget 2018, secure additional support for the Beef Data and Genomics Programme of €25m for a bolt on welfare element worth €50 per suckler cow;
Secure increased funding support to increase payments for the Areas of Natural Constraint to €230m;
Deliver low-cost loans, available to all sectors of farming, including the mushroom sector.
Ensure that there is competition in the beef trade through a combination of a strong live export trade and demand that the CCPC insist on a properly functioning market;
Prioritise the live export trade and secure further live export contracts for the autumn to Turkey and other markets;
Demand that beef be excluded from any EU market access offer on Mercosur; and
Honour the commitment made to appoint AOs (Agricultural Officers) to monitor carcase trim, classification and weights at meat plants on a daily basis."
https://www.ifa.ie/farm-sectors/factories-paying-more-to-get-cattle-with-strong-beef-demand/,2017-09-14,Factories Paying More to Get Cattle with Strong Beef Demand,"IFA National Livestock Chairman Angus Woods said farmers should not take lower quoted prices for cattle as factories are paying more to get stock.
He said market demand is very strong; factories are looking for more cattle and finding it hard to get the numbers in places. He said the general base price is for steers is €3.80/kg with the base price for heifers at €3.90/kg.
Angus Woods pointed out that some factories have paid a steer base of up to €3.88 in the last week and a heifer base price of €3.95, reflecting the extra bite in the trade and tighter availability of stock, especially in the south, east and north-east of the country.
The IFA National Livestock Chairman said the official Department of Agriculture average price for R=3= grade steers for week ending September 3rd was €3.92/kg and €4.03/kg for heifers. He said R and U grade bulls were sold at €3.89 and €4.03/kg.
Angus Woods said the sterling exchange rate has moved back to 90p/€ in recent days and at a UK R3 steer price of £3.83, this is equivalent to €4.48/kg including VAT. He said the latest figures from UK retail sales show that prices are up 1.3% and volumes up 3.1%.
In addition, he said EU beef prices have increased in recent weeks and are 20c to 30c/kg over last year’s levels in the main EU markets. International beef sales are also very strong and manufacturing beef prices are exceptionally strong, up almost €1/kg.
On the live export side, Angus Woods said it is expected that there will be a new contact to Turkey for 15,000 – 25,000 weanlings. He said this is vitally important for the suckler sector."
https://www.ifa.ie/markets-and-prices/positive-change-in-sterling-must-be-reflected-in-higher-cattle-price-ifa/,2017-09-18,Positive Change in Sterling Must Be Reflected in Higher Cattle Price – IFA,"IFA National Livestock Chairman Angus Woods said the positive change in sterling from 92p back to 88p must be reflected in stronger cattle prices back to farmers.
He said that when sterling went the other way every factory and agent used it as the excuse to pull prices and it is of critical importance that the market is now seen to be working.
Angus Woods said each 1p move is worth 3c/kg, taking account of the volumes that go into the very strong UK market.
Angus Woods said the base price for steers is €3.80/kg and €3.90/kg for heifers. He said some factories are quoting less but having to pay above quotes to get stock. In addition, he said base prices of €3.85 and €3.95 have been offered to get stock.
The IFA livestock leader said demand in the market is strong with a very strong demand for manufacturing beef. He said the kill is in the 35/36,000 head per week range and it is clear factories are very anxious for stock. Last week’s kill was 36,112.
Angus Woods said cattle prices in our main export market in the UK remains very strong. R3 grade steers in the UK are making £3.84/kg which is the equivalent of €4.60/kg including VAT."
https://www.ifa.ie/farm-sectors/cattle-supplies-tighter-as-beef-demand-remains-very-strong/,2017-09-25,Cattle Supplies Tighter as Beef Demand Remains Very Strong,"IFA National Livestock Chairman Angus Woods said the beef trade is steady this week with the base price for steers at €3.80/kg and heifers making €3.90/kg. He said finished supplies are definitely tightening and demand remains very strong with some reports of top prices of €3.85 and €3.95/kg.
In our main export market, the UK, the ADHB are reporting the steer price (R3) at £3.83p/kg, which is equivalent to €4.59/kg including VAT. Angus Woods said cattle prices in the UK are running at 20p/kg above the same levels as this time last year and market demand is very strong. He said the change in the sterling exchange rate and the strong prices in the UK provide ample room for factories to increase prices back to famers here.
Angus Woods said to date this year the kill is up over 64,000 head and an additional 50,456 head have been exported live. He said this will leave numbers tighter in the weeks and months ahead.
The latest official Department of Agriculture average prices for week ending 17/9/2017 show that steers (R=3=) made an average of €3.91/kg or 8c/kg above last year’s levels. Heifers made €4.00/kg and U/R/O grade young bulls made €4.03/3.85/3.71/kg. In addition, cows made U/R/O/P+ made €3.60/3.50/3.30/3.25/kg. The cow price was 18c to 32c/kg above the same week last year reflecting the strong market and price return for manufacturing beef."
https://www.ifa.ie/farm-sectors/ccpc-must-deal-with-the-lack-of-competition-in-the-beef-sector/,2017-09-29,Ccpc Must Deal with the Lack of Competition in the Beef Sector,"Speaking following the decision today by the Competition and Consumer Protection Commission (CCPC) to clear the acquisition of Dunbia by Dawn Meats, IFA President Joe Healy said the CCPC must take their head out of the sand and address the serious lack of competition in the Irish beef sector.
Joe Healy said it is the responsibility of the CCPC to ensure that there is competition in the beef sector but they are failing in their duty in this regard. He said IFA met the CCPC and put a detailed independent report to them addressing the lack of competition in the beef sector. He said farmers expect the CCPC to utilise the powers they have under the law to undertake a full and proper investigation of all of the issues around the lack of competition in the beef sector.
He said it is farcical for the CCPC to state that they were not provided with any information to suggest the existence of any form of ‘coordination of prices’ for the purchase of cattle. He said the CCPC should use their statutory powers to unearth this information. They cannot expect that it will be handed to them by the industry. He said farmers have no confidence in either the desire or the ability of the CCPC to tackle this problem.
Joe Healy said that if it were not for the live export trade the situation would be even worse. He said the only area where farmers see price competition is through a strong and vibrant live export trade.
IFA National Livestock Chairman Angus Woods said the evidence of the recent cattle price cuts and changes with sterling again clearly point to a lack of competition. He said “Factories told farmers in August and September that the price cuts were as a result of the weakness of sterling going out to 93p/€. However, the exchange rate is now back to 88p/€, yet cattle prices are not increasing. Nobody can explain this and worse still the CCPC appears to just ignore it.”"
https://www.ifa.ie/markets-and-prices/strong-beef-market-demand-should-be-reflected-in-higher-cattle-prices/,2017-10-23,Strong Beef Market Demand Should Be Reflected in Higher Cattle Prices,"IFA President Joe Healy said market demand for beef is very strong across our main export markets in the UK and Continental Europe and this must be reflected in higher prices on offer from the factories.
He said the Christmas trade is kicking in at this stage and factories need the stock. He said farmers are not parting with cattle at the lower quoted prices on offer from some factories and are insisting and getting a base price of €3.75/kg for steers and €3.85/kg for heifers.
Joe Healy said across our main Continental EU beef markets, cattle prices are up 30 cent/kg since this time last year, with very strong demand for manufacturing beef evident in stronger cull cow prices. In Britain, our largest export market, R3 steer prices are £3.76/kg, equivalent to €4.45/kg including VAT.
The IFA President said large volumes of cattle have already been killed and exported live this year. The kill is already up 72,000 head, 38,000 additional young bulls have been shipped to Turkey in the last 12 months and carcase weights are an average of 6kgs per head lower, accounting for the equivalent of another 30,000 head of cattle. He said all of these disposals, which amount to 140,000 head, have eaten well into any extra numbers and will leave supplies much tighter than originally anticipated.
Angus Woods said the factories were offering €3.80/kg for R grade bulls and €3.90/3.95 for U grades. He said cow prices are a strong trade with €3.60 for U grades, €3.50 for R grades, €3.30 for O grades and €3.20 for P grades.
The IFA livestock leader said the most recent Department of Agriculture official paid prices at the factories for week ending October 15th show that the average R=3= steer price was €3.85/kg, heifers were an average of €3.96kg, young bulls U/R/Os were at €4.01/3.83/3.64/kg and cows were making U/R/O/P+ €3.63/3.50/3.33/3.22/kg."
https://www.ifa.ie/farm-sectors/solid-demand-for-beef-cattle-as-christmas-market-begins/,2017-10-26,Solid Demand for Beef Cattle as Christmas Market Begins,"IFA National Livestock Chairman Angus Woods said factories are anxious for cattle this week and the factory message to agents is not to let any cattle slip away.
He said this is a reflection of the strong market demand both in the UK and across Europe. In addition, the Christmas trade is kicking in at this stage and factories need the stock.
Angus Woods said farmers are not parting with cattle at the lower quoted prices on offer from some factories and are insisting and getting a base price of €3.75/kg for steers and €3.85/kg for heifers.
Stronger market demand for beef in our main export markets in the UK and Continental Europe must be reflected in higher prices on offer from the factories.
Angus Woods said across our main Continental EU beef markets, cattle prices are up 30 cent/kg since this time last year, with very strong demand for manufacturing beef evident in stronger cull cow prices. In Britain, our largest export market R3 steer prices are £3.76/kg, equivalent to €4.45/kg including VAT.
The IFA Livestock leader said large volumes of cattle have already been killed and exported live this year. The kill is already up 72,000 head, 38,000 additional young bulls have been shipped to Turkey in the last 12 months and carcase weights are an average of 6kgs per head lower, accounting for the equivalent of another 30,000 head of cattle. He said all of these disposals, which amount to 140,000 head, have eaten well into any extra numbers and will leave supplies much tighter than originally anticipated.
Angus Woods said the factories were offering €3.80/kg for R grade bulls and €3.90/3.95 for U grades. He said cow prices are a strong trade with €3.60 for U grades, €3.50 for R grades, €3.30 for O grades and €3.20 for P grades.
The IFA livestock leader said the most recent Department of Agriculture official paid prices at the factories for week ending October 15th show that the average R=3= steer price was €3.85/kg, heifers were an average of €3.96kg, young bulls U/R/Os were at €4.01/3.83/3.64/kg and cows were making U/R/O/P+ €3.63/3.50/3.33/3.22/kg."
https://www.ifa.ie/markets-and-prices/ifa-demands-higher-beef-prices/,2017-11-06,IFA Demands Higher Beef Prices,"IFA National Livestock Chairman Angus Woods said the cattle trade is stronger this week with factories very anxious for cattle.
He said the grass cattle are more or less gone and factories will have to pay a lot more to get cattle out of sheds. Some plants have paid a base of €3.80/kg for steers and €3.90/kg for heifers but were attempting to keep the quotes 5c/kg less. He said the improvement in the weather have also taken the pressure off farmers having to house store and weanling cattle.
With the Christmas market kicking in and prices much stronger in our main export market in the UK and EU, Angus Woods said farmers should dig in hard and demand a strong lift in prices at this stage. “With cattle prices in our main export market in the UK at the equivalent of €4.40/kg and prices in the main EU markets up 25c to 35c on this time last year, it is clear the market can pay a price increase. In addition, market demand for beef is strong especially for manufacturing beef, which is reflected in higher cow prices by 30c/kg.”
Angus Woods said young bulls were making €3.80/3.90 for R/U grades and some plants had offered €3.90/4.00/kg to shift numbers. Cows are moving at €3.30/3.35 for O’s and €3.50 for R grades.
On supplies he said the factory kill is already up 75,000 head. With this increase in the kill, lower carcase weights by an average of 6kgs, and increased weanling live exports of 40,000 to Turkey, future supply numbers may be much tighter than originally anticipated."
https://www.ifa.ie/markets-and-prices/ifa-demand-cattle-price-rise-to-e4-00kg/,2017-11-09,IFA Demand Cattle Price Rise to €4.00/kg,"With grass cattle now gone, Christmas market demand in full swing and factories trying to buy cattle out of sheds, IFA National Livestock Chairman Angus Woods said farmers should be demanding a new minimum base price of €4.00/kg.
Angus Woods said, based on the higher UK and EU market returns, a substantial beef price increase from the factories was justified. He said UK cattle prices are the equivalent of €4.40/kg and prices in our main EU market are up 30c/kg compared to this time last year.
The IFA Livestock Chairman said winter finishers need an immediate price increase up to €4.00/kg and cattle prices need to continue to rise into Christmas.
Angus Woods said Teagasc figures show that winter finishers need a beef price in the range of €4.30 to 4.50/kg.
Angus Woods added that factories are very anxious for stock and are finding it extremely difficult to get numbers at the current low quoted prices. He said the kill to date this year is up 75,000 head, carcase weights are down an average of 6kg, accounting for another 35,000 cattle and an additional 40,000 weanlings have been shipped to Turkey in the last year. He said all of this points to finished cattle numbers being a lot tighter than previously anticipated."
https://www.ifa.ie/markets-and-prices/more-beef-price-increases-based-on-strong-demand-and-market-returns-ifa/,2017-11-23,More Beef Price Increases Based on Strong Demand and Market Returns – IFA,"IFA National Livestock Chairman Angus Woods said the beef trade is driving on, with factories paying more to get cattle to meet strong Christmas demand. He said factories are paying up to €3.90 base on steers and €4.00/kg base on heifers is much more common.
Angus Woods said farmers with suitable stock should dig in hard and demand full value. He said, based on the strong UK market return and the increase in EU prices of 30c/kg from last year, further price increases are well justified. “There is more in the price based on the market return and farmers need to dig it out,” he said.
The IFA National Livestock leader said there is very strong market demand with last week’s kill hitting 39,265 head. He said to-date this year the kill is up over 80,000 head and over 30,000 bulls and heifers have been shipped to Turkey. In addition carcase weights are down an average of 6kgs equivalent to another 35,000 cattle. All of this means numbers have been processed and are gone."
https://www.ifa.ie/markets-and-prices/beef-prices-rising-with-very-strong-market-demand/,2017-11-27,Beef Prices Continuing to Rise with Very Strong Market Demand,"IFA President Joe Healy said beef prices are continuing to rise with factories actively looking for finished cattle this week. He said last week’s kill was 39,800 and to date this year an additional 81,000 head of cattle have been processed.
Joe Healy said factories are prepared to pay well above quoted prices to get numbers. He said factories are offering a minimum base price of €3.90/kg on steers and €4.00/kg on heifers, with top prices of €4.05/kg paid.
Joe Healy said there is very strong market demand for fit cattle and finishers should maximise the opportunity to drive on prices. He said farmers are moving with the changing situation and are looking for a base of €4.00 on steers and €4.10 on heifers.
The IFA President said beef market prices are rising with UK prices up 2p/kg in the last week to the equivalent of €4.45/kg. He said cattle prices in the main EU markets of Italy, France and Germany are also up 40c/kg on this time last year. He said these are very substantial price increases in the big EU markets and show that there is major opportunity for Irish prices to rise further.
Joe Healy added that factories are very anxious for stock and are finding it extremely difficult to get numbers at the current low quoted prices. He said the kill to date this year is up 81,000 head, carcase weights are down an average of 6kg, accounting for another 35,000 cattle and an additional 40,000 weanlings have been shipped to Turkey in the last year. He said all of this points to finished cattle numbers being a lot tighter than previously anticipated.
Grading
Joe Healy said there are an increasing and worrying number of farmers complaining about grading at the meat plants. He said farmers should carefully check their grades and if they are not satisfied contact the plant or the IFA to have the grades checked.
He said IFA has demanded that Department Agriculture Officers are given the responsibility to constantly monitor both the carcase trim and classification on the line in meat plants. He said this is a commitment that must be honoured."
https://www.ifa.ie/markets-and-prices/cattle-prices-remain-firm-with-very-strong-demand-and-supply/,2017-12-11,Cattle Prices Remain Firm with Very Strong Demand and Supply,"IFA National Livestock Chairman Angus Woods said the Christmas beef trade is in peak demand this week and factories are very anxious for cattle. He said the difficult weather has disrupted some cattle deliveries today (Monday) and left some outlets short.
Angus Woods said prices remain firm with the base price for steers ranging from €3.90/kg to a top of €4.00/kg all in. He said heifers are in very strong demand with the base price at €4.05 to €4.10/kg.
The IFA National Livestock Chairman said market demand remains very strong and this is reflected in high cattle prices in the UK and across the main European markets. He said UK cattle prices at £3.78/kg are equivalent to €4.53./kg incl vat. at an exchange rate of 88p/€. Cattle prices in our main European export markets are up 30c to 40c/kg on last year’s levels. In France young bulls are making €4.20/kg incl 5.4% flat rate vat. In Germany young bulls are at €4.35 and in Italy young bulls have moved up to €4.46/kg.
Angus Woods said the increases in cattle prices are reflected in the higher official reported prices from the Department of Agriculture for week ended Dec 3rd which show that the average R=3= steer price was at €3.95/kg, heifers at €4.08. O/R/U grade bulls at €3.80/3.95/4.05 and Cows U/R/O/P+ at €3.66/3.56/3.33/3.20./kg.
He said the weekly factory kill had moved up to 40,473 and the total kill is up 93,000 head.
Angus Woods said IFA has led the charge for price increases for winter finishers in the lead into Christmas and he highlighted that Teagasc figures which show that winter finishers need a beef price in the range of €4.30 to €4.50/kg.
On Live exports Angus Woods said numbers are up 45,000 on last year at 179,000 head. Exports to Turkey are running at 27,227. 2 boats are expected to load and sail pre-Christmas. IFA working with DAFM on ferry access for next Jan/Mar, when Stena propose to dry-dock their existing vessel from mid Feb to mid-March, a crucial 4 week period during the calf export season."
https://www.ifa.ie/farm-sectors/new-year-beef-market-commences-strong/,2018-01-04,New Year Beef Market Commences Strong,"IFA National Livestock Chairman Angus Woods said there was a very strong sell out of beef over the holiday period and the market has recommenced strongly again.
He said factories are finding it difficult enough to get cattle and paying €4.05/kg base for steers and €4.15/kg base for heifers this week.
He said, with the 100,000 head increase in the kill for 2017 and the big weekly kills in the autumn, supplies are expected to be tighter in 2018.
Angus Woods said cattle finishers need to dig in hard and drive on prices over the coming weeks as winter finishing at this time of year is a very costly enterprise.
The IFA livestock leader said based on price returns from our largest export market in the UK and our main markets across Continental Europe, there is significant potential for cattle prices to rise.
Angus Woods said cattle prices in the UK are the equivalent of €4.40/4.45/kg for R3 steers including VAT. Across the main EU Continental markets R3 young bulls are making from €4.20 to €4.40/kg including VAT."
https://www.ifa.ie/markets-and-prices/winter-finishers-need-cattle-price-increases-not-cuts-ifa/,2018-01-24,Winter Finishers Need Cattle Price Increases Not Cuts – IFA,"IFA National Livestock Chairman Angus Woods said moves by the factories on cattle price are sending the wrong signals to winter finishers and damaging confidence at farm level.
He said that while there was the usual seasonal change in demand in the new year, cattle prices in our main export market in the UK have remained very strong, at the equivalent of €4.42/kg for R3 steers. Across the main EU markets, cattle prices are trading 20c to 30c/kg above 2017 levels.
Angus Woods said winter finisher need a strong price increase at this time of year, “Farmers feeding cattle in sheds since last autumn have run up considerable costs and the factories need to send a positive signal on price.”
Take a look at the prices paid by factories nationwide this week
He said there was a full sell-out of beef over the Christmas period, with exceptionally strong demand and there is no beef in store. In addition he said the manufacturing market and burger sales were particularly strong.
Angus Woods said the base price for steers is varying from a low quote of €3.95/kg to €4.00/kg and heifers are varying from a low of €4.05/kg with €4.10 and €4.15/kg paid in places.
The IFA livestock leader said the official paid prices recorded by the Department of Agriculture are much higher, reflecting the higher prices above quotes that factories actually pay and also reflecting the in-spec bonus payments. He said for the week ending January 21st, the official R=3= average steer price paid across the country was €4.07/kg. For heifers the average R=3= price paid was €4.22/kg.
For young bulls the average prices paid by the factories were U= €4.17, R= €4.02 and O= €3.89/kg. On cows U grades were paid an average of €3.76/kg, R grades €3.64/kg, O grades €3.43 and P+ grades €3.33/kg."
https://www.ifa.ie/markets-and-prices/beef-prices-stabilise/,2018-02-05,Beef Prices Stabilise,"IFA National Livestock Chairman Angus Woods said the cattle trade has stabilised with some positive indications of tighter supplies and hardening prices.
He said in general, the base price for steers is at €3.90/kg and €4.00 for heifers. He said some top prices of €3.95 and €4.05 have been paid.
Angus Woods said beef prices needed to rise off the current low loss making levels for winter finishers.
He said based on returns from the UK, which are the equivalent of €4.40/kg and also strong returns across Europe, there is significant market potential for factories to lift prices."
https://www.ifa.ie/markets-and-prices/beef-prices-need-to-rise-for-winter-finishers/,2018-03-01,Beef Prices Need to Rise for Winter Finishers,"IFA National Livestock Chairman Angus Woods has said cattle prices need to rise a lot more in order to leave a positive return for winter finishers. At current low prices, finishers are in loss-making territory.
Angus Woods said this week factories are paying a base price of €3.95 for steers and €4.05 for heifers. He said some prices above these level have been negotiated with a base of €4.07 and €4.08 plus transport paid for heifers. He said supplies are being disrupted by the weather difficulties and some feeders close to plants that can guarantee supplies are being offered more.
The IFA Livestock leader said last week’s supply of adult cattle was just over 34,000 head and demand has also picked up well since January. He said cull cow prices were rising in the UK market reflecting the strong trade in manufacturing beef."
https://www.ifa.ie/farm-sectors/beef-trade-remains-steady/,2018-03-27,Beef Trade Remains Steady,"IFA National Livestock Chairman Angus Woods has said the beef trade remains steady with factories paying €4.00 base for steers and €4.10/kg base for heifers. He said top base prices of €4.05/kg has been paid to secure steers and factories are anxious for numbers.
Angus Woods said the cow trade is also strong with P grades making €3.30/3.40/kg, O grades at €3.40/3.50/kg, R grades at €3.60/3.70/kg and U grades making €3.70/3.80/kg. He said factories specialising in cows are paying higher prices for quality cows.
The IFA livestock leader said young bulls are making €3.95/4.00/kg for R grades and U grades are making €4.10/kg and more in places.
Angus Woods said the weekly kill at the factories is quite strong at 35/36,000 head per week but market demand is also strong. He said to date this year we have processed similar numbers to last year with throughput of 368,985 to week ending March 17th.
Cattle prices across our main markets in the EU are better than last year with UK R3 steers reported at the equivalent of €4.32/kg including VAT. In France R3 young bulls are making €4.10/kg. In Italy and Spain R3 young bulls are making €4.13/k and the highest price is in Germany where young bulls are making €4.27/kg.
On the live export side, Angus Woods said calf exports are going well but he hoped numbers would pick up over the coming weeks. In total live exports are running ahead of last year’s levels at 44,268 to March 10th. International live exports to turkey and Libya are also positive with 7,600 exported so far this year."
https://www.ifa.ie/farm-sectors/beef-prices-stronger-ifa-2/,2018-04-19,Beef Prices Stronger This Week,"IFA National Livestock Chairman Angus Woods said the beef trade is stronger this week with cattle prices continuing to rise and some factories paying top base prices of €4.10/kg for steers and €4.20/kg for heifers.
Angus Woods said cattle prices are continuing to rise, up 5c/kg in the last week. He said some factories are trying to contract price cattle for the very scarce weeks of May, June and July. He said feeders would need to do their figures carefully as feed prices have risen rapidly in recent weeks.
Angus Woods said with the very late spring and few cattle gone to grass, there will be little or no grass cattle available until July. This will leave long feed shed cattle very scarce and expensive as the weeks progress."
