Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2005,2005,%,6.968513,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2005,2005,%,5.736559,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2005,2005,%,3.614971,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2006,2006,millions,184914.12,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2006,2006,millions,231971.7072,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2006,2006,US$,54831.57143,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2006,2006,millions,194958.4122,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2006,2006,US$,51108.76061,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2006,2006,millions,216221.8981,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2006,2006,%,8.625492,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2006,2006,%,4.991795,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2006,2006,%,9.576535,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2006,2006,%,7.261003,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2006,2006,%,4.991795,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2006,2006,%,2.773146,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2007,2007,millions,197129.51,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2007,2007,millions,269804.8074,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2007,2007,US$,62387.79299,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2007,2007,millions,205327.6596,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2007,2007,US$,52656.87625,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2007,2007,millions,227722.086,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2007,2007,%,6.60598,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2007,2007,%,5.318697,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2007,2007,%,16.30936,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2007,2007,%,13.780786,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2007,2007,%,5.318697,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2007,2007,%,3.029061,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2008,2008,millions,187619.48,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2008,2008,millions,274829.984,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2008,2008,US$,62236.8547,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2008,2008,millions,196214.3212,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2008,2008,US$,49280.1388,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2008,2008,millions,217614.7851,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2008,2008,%,-4.824255,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-4.438437,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2008,2008,%,1.862523,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2008,2008,%,-0.241936,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-4.438437,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2008,2008,%,-6.412719,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2009,2009,millions,169785.75,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2009,2009,millions,235864.8554,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2009,2009,US$,52477.6654,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2009,2009,millions,186257.0461,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2009,2009,US$,45960.17559,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2009,2009,millions,206571.5022,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2009,2009,%,-9.505266,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-5.074693,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2009,2009,%,-14.177903,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2009,2009,%,-15.680724,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-5.074693,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2009,2009,%,-6.736919,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2010,2010,millions,167673.71,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2010,2010,millions,222071.1622,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2010,2010,US$,48760.54239,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2010,2010,millions,189559.8162,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2010,2010,US$,46161.5452,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2010,2010,millions,210234.4947,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2010,2010,%,-1.243944,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2010,2010,%,1.773232,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2010,2010,%,-5.848134,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2010,2010,%,-7.083248,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2010,2010,%,1.773232,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2010,2010,%,0.438139,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2011,2011,millions,170950.85,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2011,2011,millions,237644.5423,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2011,2011,US$,51761.94888,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2011,2011,millions,190699.2408,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2011,2011,US$,46066.94743,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2011,2011,millions,211498.1927,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2011,2011,%,1.954475,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2011,2011,%,0.60109,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2011,2011,%,7.012788,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2011,2011,%,6.1554,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2011,2011,%,0.60109,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2011,2011,%,-0.204928,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2012,2012,millions,175103.9,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2012,2012,millions,224984.3757,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2012,2012,US$,48822.63646,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2012,2012,millions,190942.9677,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2012,2012,US$,45954.73156,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2012,2012,millions,211768.5021,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2012,2012,%,2.429382,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2012,2012,%,0.127807,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2012,2012,%,-5.327354,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2012,2012,%,-5.67852,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2012,2012,%,0.127807,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2012,2012,%,-0.243593,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2013,2013,millions,179616.28,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2013,2013,millions,238483.8217,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2013,2013,US$,51671.07616,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2013,2013,millions,193285.5595,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2013,2013,US$,46445.7189,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2013,2013,millions,214366.5928,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2013,2013,%,2.576973,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2013,2013,%,1.226854,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2013,2013,%,6.00017,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2013,2013,%,5.83426,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2013,2013,%,1.226854,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2013,2013,%,1.068415,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2014,2014,millions,195148.11,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2014,2014,millions,258909.582,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2014,2014,US$,55958.13951,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2014,2014,millions,209986.2976,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2014,2014,US$,50334.27247,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2014,2014,millions,232888.8266,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2014,2014,%,8.647228,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2014,2014,%,8.640448,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2014,2014,%,8.564841,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2014,2014,%,8.296834,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2014,2014,%,8.640448,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2014,2014,%,8.372254,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2015,2015,millions,262853.3,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2015,2015,millions,291521.8627,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2015,2015,US$,62660.19607,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2015,2015,millions,262853.3,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2015,2015,US$,62660.19607,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2015,2015,millions,291521.8627,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2015,2015,%,34.694259,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2015,2015,%,25.176406,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2015,2015,%,12.596011,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2015,2015,%,11.976911,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2015,2015,%,25.176406,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2015,2015,%,24.488133,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2016,2016,millions,270809.46,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2016,2016,millions,299556.3465,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2016,2016,US$,63792.68412,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2016,2016,millions,268093.9619,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2016,2016,US$,63319.44213,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2016,2016,millions,297334.1067,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2016,2016,%,3.026844,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2016,2016,%,1.993759,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2016,2016,%,2.756048,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2016,2016,%,1.807348,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2016,2016,%,1.993759,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2016,2016,%,1.052097,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2017,2017,millions,300386.85,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2017,2017,millions,339341.3701,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2017,2017,US$,71391.0061,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2017,2017,millions,292569.4436,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2017,2017,US$,68264.25512,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2017,2017,millions,324479.0503,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2017,2017,%,10.921845,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2017,2017,%,9.129442,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2017,2017,%,13.281316,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2017,2017,%,11.910961,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2017,2017,%,9.129442,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2017,2017,%,7.809312,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2018,2018,millions,326986.06,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2018,2018,millions,386155.6622,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2018,2018,US$,80137.0626,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2018,2018,millions,317485.8125,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2018,2018,US$,73072.34275,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2018,2018,millions,352112.9673,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2018,2018,%,8.854985,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2018,2018,%,8.516395,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2018,2018,%,13.795634,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2018,2018,%,12.250922,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2018,2018,%,8.516395,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2018,2018,%,7.043346,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22008,Gross Domestic Product,2019,2019,millions,356051.15,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6110,Value US$,22008,Gross Domestic Product,2019,2019,millions,398590.1866,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6119,Value US$ per capita,22008,Gross Domestic Product,2019,2019,US$,81636.57856,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22008,Gross Domestic Product,2019,2019,millions,335154.5352,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2019,2019,US$,76130.90452,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2019,2019,millions,371708.7607,X,International reliable sources,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22008,Gross Domestic Product,2019,2019,%,8.888786,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6181,"Annual growth Local Currency, 2015 prices",22008,Gross Domestic Product,2019,2019,%,5.565201,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22008,Gross Domestic Product,2019,2019,%,3.220081,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61290,Annual growth US$ per capita,22008,Gross Domestic Product,2019,2019,%,1.871189,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6182,"Annual growth US$, 2015 prices",22008,Gross Domestic Product,2019,2019,%,5.565201,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,61820,"Annual growth US$ per capita, 2015 prices",22008,Gross Domestic Product,2019,2019,%,4.185663,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22010,Value Added (Agriculture),1995,1995,millions,2753.612457,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6110,Value US$,22010,Value Added (Agriculture),1995,1995,millions,3476.879985,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22010,Value Added (Agriculture),1995,1995,millions,2139.329434,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22010,Value Added (Agriculture),1995,1995,millions,2372.658113,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22010,Value Added (Agriculture),1996,1996,millions,2536.053719,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6110,Value US$,22010,Value Added (Agriculture),1996,1996,millions,3195.54362,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22010,Value Added (Agriculture),1996,1996,millions,2136.195293,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22010,Value Added (Agriculture),1996,1996,millions,2369.184186,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22010,Value Added (Agriculture),1996,1996,%,-7.900848,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22010,Value Added (Agriculture),1996,1996,%,-8.091633,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22010,Value Added (Agriculture),1997,1997,millions,2496.610418,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6110,Value US$,22010,Value Added (Agriculture),1997,1997,millions,2980.76399,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22010,Value Added (Agriculture),1997,1997,millions,2284.5679,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22010,Value Added (Agriculture),1997,1997,millions,2533.738349,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22010,Value Added (Agriculture),1997,1997,%,-1.555302,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22010,Value Added (Agriculture),1997,1997,%,-6.721224,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22010,Value Added (Agriculture),1998,1998,millions,2570.20791,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6110,Value US$,22010,Value Added (Agriculture),1998,1998,millions,2882.368408,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6183,"Value Local Currency, 2015 prices",22010,Value Added (Agriculture),1998,1998,millions,2290.908171,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6184,"Value US$, 2015 prices",22010,Value Added (Agriculture),1998,1998,millions,2540.770795,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6155,Annual growth Local Currency,22010,Value Added (Agriculture),1998,1998,%,2.947896,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6129,Annual growth US$,22010,Value Added (Agriculture),1998,1998,%,-3.301019,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6109,Value Local Currency,22010,Value Added (Agriculture),1999,1999,millions,2176.093393,Fc,Calculated data,
MK,Macro Indicators,104,Ireland,6110,Value US$,22010,Value Added (Agriculture),1999,1999,millions,2318.379284,Fc,Calculated data,
